fouls,corners,crosses,touches,tackles,interceptions,aerials_won,clearances,offsides,goal_kicks,throw_ins,long_balls,score,team,match_id,result,stadium,state,UF,matchweek,date,time,assists_sum_defense,penalty_kicks_made_sum_defense,penalty_kicks_attempted_sum_defense,shots_sum_defense,shots_on_target_sum_defense,yellow_cards_sum_defense,red_cards_sum_defense,fouls_commited_sum_defense,fouls_drawn_sum_defense,offsides_sum_defense,crosses_sum_defense,tackles_on_sum_defense,interceptions_sum_defense,own_goals_sum_defense,penalty_kicks_won_sum_defense,penalty_kicks_conceded_sum_defense,assists_mean_defense,penalty_kicks_made_mean_defense,penalty_kicks_attempted_mean_defense,shots_mean_defense,shots_on_target_mean_defense,yellow_cards_mean_defense,red_cards_mean_defense,fouls_commited_mean_defense,fouls_drawn_mean_defense,offsides_mean_defense,crosses_mean_defense,tackles_on_mean_defense,interceptions_mean_defense,own_goals_mean_defense,penalty_kicks_won_mean_defense,penalty_kicks_conceded_mean_defense,assists_sum_mid,penalty_kicks_made_sum_mid,penalty_kicks_attempted_sum_mid,shots_sum_mid,shots_on_target_sum_mid,yellow_cards_sum_mid,red_cards_sum_mid,fouls_commited_sum_mid,fouls_drawn_sum_mid,offsides_sum_mid,crosses_sum_mid,tackles_on_sum_mid,interceptions_sum_mid,own_goals_sum_mid,penalty_kicks_won_sum_mid,penalty_kicks_conceded_sum_mid,assists_mean_mid,penalty_kicks_made_mean_mid,penalty_kicks_attempted_mean_mid,shots_mean_mid,shots_on_target_mean_mid,yellow_cards_mean_mid,red_cards_mean_mid,fouls_commited_mean_mid,fouls_drawn_mean_mid,offsides_mean_mid,crosses_mean_mid,tackles_on_mean_mid,interceptions_mean_mid,own_goals_mean_mid,penalty_kicks_won_mean_mid,penalty_kicks_conceded_mean_mid,assists_sum_attack,penalty_kicks_made_sum_attack,penalty_kicks_attempted_sum_attack,shots_sum_attack,shots_on_target_sum_attack,yellow_cards_sum_attack,red_cards_sum_attack,fouls_commited_sum_attack,fouls_drawn_sum_attack,offsides_sum_attack,crosses_sum_attack,tackles_on_sum_attack,interceptions_sum_attack,own_goals_sum_attack,penalty_kicks_won_sum_attack,penalty_kicks_conceded_sum_attack,assists_mean_attack,penalty_kicks_made_mean_attack,penalty_kicks_attempted_mean_attack,shots_mean_attack,shots_on_target_mean_attack,yellow_cards_mean_attack,red_cards_mean_attack,fouls_commited_mean_attack,fouls_drawn_mean_attack,offsides_mean_attack,crosses_mean_attack,tackles_on_mean_attack,interceptions_mean_attack,own_goals_mean_attack,penalty_kicks_won_mean_attack,penalty_kicks_conceded_mean_attack
11.0,5.0,14.0,456,16.0,12.0,19.0,23.0,1.0,5.0,25.0,43.0,2,Bahia,70,D,Estádio José Pinheiro Borba,Porto Alegre,,8,2020-09-06,16:00,0,0,0,1,1,1,0,5,1,0,7,5,6,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,1.25,0.25,0.0,1.75,1.25,1.5,0.0,,,1,1,1,3,1,2,0,7,3,1,2,4,4,0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.0,1.1666666666666667,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,,,0,0,0,5,2,0,0,0,8,0,5,2,2,0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,0.0,0.0,0.0,2.0,0.0,1.25,0.5,0.5,0.0,,
7.0,3.0,8.0,473,14.0,10.0,9.0,20.0,2.0,4.0,19.0,54.0,1,Vasco da Gama,71,W,Estádio Club de Regatas Vasco da Gama,Rio de Janeiro,RJ,8,2020-09-06,18:00,0,0,0,3,1,1,0,1,6,0,6,2,7,0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,1.0,0.0,1.0,0.3333333333333333,1.1666666666666667,0.0,,,1,0,0,4,0,0,0,5,10,1,1,6,3,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.8333333333333334,1.6666666666666667,0.16666666666666666,0.16666666666666666,1.0,0.5,0.0,,,0,0,0,2,2,0,0,1,1,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,,
16.0,2.0,21.0,769,21.0,11.0,10.0,3.0,1.0,8.0,21.0,48.0,0,Atl Paranaense,71,L,Estádio Club de Regatas Vasco da Gama,Rio de Janeiro,RJ,8,2020-09-06,18:00,0,0,0,2,1,0,0,3,0,0,5,3,6,0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.6,0.0,0.0,1.0,0.6,1.2,0.0,,,0,0,0,9,1,0,0,5,5,1,8,2,4,0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,0.14285714285714285,0.0,0.0,0.7142857142857143,0.7142857142857143,0.14285714285714285,1.1428571428571428,0.2857142857142857,0.5714285714285714,0.0,,,0,0,0,5,2,1,0,8,0,1,8,3,2,0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,2.6666666666666665,0.0,0.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,0.0,,
16.0,3.0,17.0,640,13.0,26.0,15.0,19.0,0.0,8.0,13.0,66.0,1,Atl Goianiense,72,D,Estádio Olímpico Pedro Ludovico Teixeira,Goiânia,GO,8,2020-09-06,19:00,0,0,0,0,0,0,0,3,4,0,8,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,2.0,0.5,4.25,0.0,,,1,0,0,6,2,1,0,9,9,0,9,7,8,0,0.0,0.0,0.125,0.0,0.0,0.75,0.25,0.125,0.0,1.125,1.125,0.0,1.125,0.875,1.0,0.0,,,0,0,0,2,0,0,0,4,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.5,0.0,,
13.0,3.0,22.0,644,16.0,12.0,12.0,11.0,1.0,10.0,22.0,62.0,1,Grêmio,72,D,Estádio Olímpico Pedro Ludovico Teixeira,Goiânia,GO,8,2020-09-06,19:00,0,0,0,0,0,3,1,6,6,0,7,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,1.2,1.2,0.0,1.4,1.2,1.2,0.0,,,1,0,0,5,2,0,0,6,11,2,15,7,6,0,0.0,0.0,0.125,0.0,0.0,0.625,0.25,0.0,0.0,0.75,1.375,0.25,1.875,0.875,0.75,0.0,,,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,
14.0,4.0,16.0,622,16.0,12.0,12.0,17.0,0.0,15.0,22.0,81.0,0,Coritiba,73,L,Estádio Major Antônio Couto Pereira,Curitiba,PR,8,2020-09-06,20:30,0,0,0,0,0,0,0,2,2,0,8,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,1.6,1.2,1.0,0.0,,,0,0,0,6,1,1,0,7,10,0,4,6,7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.0,1.1666666666666667,1.6666666666666667,0.0,0.6666666666666666,1.0,1.1666666666666667,0.0,,,0,0,0,7,2,0,0,5,5,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,0.0,0.0,0.0,,
19.0,4.0,22.0,674,19.0,11.0,10.0,9.0,2.0,8.0,20.0,50.0,1,Atlético Mineiro,73,W,Estádio Major Antônio Couto Pereira,Curitiba,PR,8,2020-09-06,20:30,0,0,0,3,1,1,0,7,7,0,5,2,10,0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,1.1666666666666667,1.1666666666666667,0.0,0.8333333333333334,0.3333333333333333,1.6666666666666667,0.0,,,0,0,0,7,0,2,0,9,5,2,12,2,1,0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.5,0.0,2.25,1.25,0.5,3.0,0.5,0.25,0.0,,,0,0,0,9,1,0,0,3,1,1,5,3,0,0,0.0,0.0,0.0,0.0,0.0,2.25,0.25,0.0,0.0,0.75,0.25,0.25,1.25,0.75,0.0,0.0,,
18.0,9.0,29.0,667,16.0,5.0,15.0,17.0,1.0,7.0,17.0,58.0,2,Sport Recife,74,W,Estádio Adelmar da Costa Carvalho,Recife,PE,8,2020-09-06,20:30,1,0,0,5,1,0,0,7,2,0,18,5,1,0,0.0,0.0,0.2,0.0,0.0,1.0,0.2,0.0,0.0,1.4,0.4,0.0,3.6,1.0,0.2,0.0,,,0,0,0,6,3,1,0,8,11,1,9,6,4,0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.0,1.1428571428571428,1.5714285714285714,0.14285714285714285,1.2857142857142858,0.8571428571428571,0.5714285714285714,0.0,,,0,0,0,6,2,0,0,4,3,0,2,3,0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,1.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,,
17.0,4.0,12.0,654,18.0,8.0,20.0,26.0,0.0,7.0,17.0,66.0,1,Goiás,74,L,Estádio Adelmar da Costa Carvalho,Recife,PE,8,2020-09-06,20:30,0,0,0,4,1,0,0,3,2,0,6,8,4,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.5,0.3333333333333333,0.0,1.0,1.3333333333333333,0.6666666666666666,0.0,,,0,0,0,0,0,0,0,6,2,0,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,,,0,0,0,6,3,0,0,9,12,0,5,1,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.5,2.0,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.0,,
19.0,7.0,18.0,648,7.0,10.0,13.0,13.0,3.0,5.0,9.0,51.0,1,Atl Paranaense,75,D,Estádio Joaquim Américo Guimarães,Curitiba,PR,9,2020-09-09,17:30,0,0,0,4,0,0,0,7,4,0,6,2,7,0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.4,0.8,0.0,1.2,0.4,1.4,0.0,,,0,0,0,6,1,1,0,10,1,0,1,4,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.0,1.6666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,,,1,0,1,7,2,0,0,3,4,3,11,0,1,0,0.0,0.0,0.25,0.0,0.25,1.75,0.5,0.0,0.0,0.75,1.0,0.75,2.75,0.0,0.25,0.0,,
10.0,3.0,17.0,488,19.0,7.0,5.0,17.0,2.0,8.0,24.0,55.0,1,Botafogo (RJ),75,D,Estádio Joaquim Américo Guimarães,Curitiba,PR,9,2020-09-09,17:30,0,0,0,3,2,0,0,3,3,0,1,3,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.3333333333333333,0.0,,,0,1,1,6,3,0,0,3,7,1,12,5,4,0,0.0,0.0,0.0,0.2,0.2,1.2,0.6,0.0,0.0,0.6,1.4,0.2,2.4,1.0,0.8,0.0,,,0,0,0,3,1,0,0,4,7,1,5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,1.0,1.75,0.25,1.25,0.5,0.0,0.0,,
27.0,9.0,28.0,630,14.0,12.0,16.0,11.0,0.0,6.0,25.0,55.0,3,Goiás,76,D,Estádio de Hailé Pinheiro,Goiás,,9,2020-09-09,18:00,0,0,0,6,1,3,1,4,4,0,12,4,5,0,0.0,0.0,0.0,0.0,0.0,1.5,0.25,0.75,0.25,1.0,1.0,0.0,3.0,1.0,1.25,0.0,,,0,0,0,2,0,0,0,11,1,0,9,3,5,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.75,0.25,0.0,2.25,0.75,1.25,0.0,,,1,1,1,11,5,3,0,12,6,0,8,2,3,0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,1.7142857142857142,0.8571428571428571,0.0,1.1428571428571428,0.2857142857142857,0.42857142857142855,0.0,,
13.0,2.0,16.0,585,15.0,13.0,15.0,25.0,2.0,8.0,14.0,59.0,3,Coritiba,76,D,Estádio de Hailé Pinheiro,Goiás,,9,2020-09-09,18:00,0,1,1,4,2,0,1,3,7,0,10,4,3,1,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.5,1.1666666666666667,0.0,1.6666666666666667,0.6666666666666666,0.5,0.16666666666666666,,,0,0,0,7,1,2,0,9,18,1,5,6,10,0,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.25,0.0,1.125,2.25,0.125,0.625,0.75,1.25,0.0,,,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,
27.0,6.0,23.0,552,5.0,7.0,20.0,11.0,0.0,5.0,14.0,56.0,1,Fortaleza,77,W,Estádio Castelão,Fortaleza,CE,9,2020-09-09,18:00,0,0,0,2,1,1,0,8,4,0,7,3,5,0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,1.6,0.8,0.0,1.4,0.6,1.0,0.0,,,0,0,0,5,1,4,0,16,8,0,15,2,2,0,0.0,0.0,0.0,0.0,0.0,0.625,0.125,0.5,0.0,2.0,1.0,0.0,1.875,0.25,0.25,0.0,,,0,1,1,5,3,0,0,3,2,0,1,0,0,0,0.0,0.0,0.0,0.5,0.5,2.5,1.5,0.0,0.0,1.5,1.0,0.0,0.5,0.0,0.0,0.0,,
14.0,1.0,9.0,490,15.0,4.0,15.0,25.0,2.0,11.0,13.0,53.0,0,Sport Recife,77,L,Estádio Castelão,Fortaleza,CE,9,2020-09-09,18:00,0,0,0,2,1,0,0,2,6,1,4,3,2,0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.5,1.5,0.25,1.0,0.75,0.5,0.0,,,0,0,0,2,0,1,0,8,17,2,5,7,2,0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,1.1428571428571428,2.4285714285714284,0.2857142857142857,0.7142857142857143,1.0,0.2857142857142857,0.0,,,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.25,0.0,,
18.0,5.0,35.0,685,17.0,11.0,11.0,6.0,5.0,5.0,25.0,42.0,1,São Paulo,78,D,Estádio do Morumbi,São Paulo,SP,9,2020-09-09,19:15,0,0,0,2,1,1,0,4,2,0,19,4,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,1.0,0.5,0.0,4.75,1.0,0.75,0.0,,,0,0,0,10,4,2,0,12,13,2,14,7,8,0,0.0,0.0,0.0,0.0,0.0,1.25,0.5,0.25,0.0,1.5,1.625,0.25,1.75,0.875,1.0,0.0,,,0,0,0,2,1,0,0,2,1,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,1.5,1.0,0.0,0.0,0.0,,
18.0,1.0,7.0,532,14.0,9.0,9.0,25.0,2.0,7.0,25.0,65.0,1,Bragantino,78,D,Estádio do Morumbi,São Paulo,SP,9,2020-09-09,19:15,0,0,0,0,0,1,0,2,4,1,2,6,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.8,0.2,0.4,1.2,1.0,0.0,,,1,0,1,6,1,1,0,12,7,1,4,3,4,0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0,1.7142857142857142,1.0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.0,,,0,0,1,4,1,0,0,4,4,1,1,2,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,,
11.0,4.0,10.0,478,10.0,16.0,8.0,21.0,4.0,8.0,18.0,52.0,3,Santos,79,W,Estádio Urbano Caldeira,Santos,SP,9,2020-09-09,21:30,1,0,0,2,0,1,0,4,3,2,2,2,13,0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.1666666666666665,0.0,,,0,0,0,4,1,0,0,3,4,0,2,3,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.75,1.0,0.0,0.5,0.75,0.75,0.0,,,1,1,1,4,3,0,0,4,8,3,7,1,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.0,0.0,1.3333333333333333,2.6666666666666665,1.0,2.3333333333333335,0.3333333333333333,0.0,0.0,,
15.0,5.0,17.0,569,18.0,6.0,8.0,7.0,1.0,6.0,35.0,55.0,1,Atlético Mineiro,79,L,Estádio Urbano Caldeira,Santos,SP,9,2020-09-09,21:30,0,0,0,5,1,0,0,3,2,0,7,7,2,0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,0.0,0.0,0.75,0.5,0.0,1.75,1.75,0.5,0.0,,,0,0,0,12,5,1,0,8,1,1,9,2,4,0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,0.7142857142857143,0.14285714285714285,0.0,1.1428571428571428,0.14285714285714285,0.14285714285714285,1.2857142857142858,0.2857142857142857,0.5714285714285714,0.0,,,1,0,0,2,0,1,0,3,4,0,1,0,0,0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.5,2.0,0.0,0.5,0.0,0.0,0.0,,
15.0,7.0,24.0,645,16.0,8.0,10.0,11.0,1.0,7.0,15.0,50.0,1,Fluminense,80,L,Estadio Jornalista Mário Filho,Rio de Janeiro,RJ,9,2020-09-09,21:30,1,0,0,5,1,0,0,3,6,0,10,9,4,0,0.0,0.0,0.25,0.0,0.0,1.25,0.25,0.0,0.0,0.75,1.5,0.0,2.5,2.25,1.0,0.0,,,0,0,0,6,2,1,0,7,7,0,4,4,4,0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.2,0.0,1.4,1.4,0.0,0.8,0.8,0.8,0.0,,,0,0,0,7,0,0,0,5,4,1,10,1,0,0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,1.6666666666666667,0.16666666666666666,0.0,0.0,,
16.0,6.0,17.0,701,18.0,11.0,10.0,21.0,2.0,6.0,13.0,56.0,2,Flamengo,80,W,Estadio Jornalista Mário Filho,Rio de Janeiro,RJ,9,2020-09-09,21:30,0,0,0,4,1,0,0,7,4,1,3,3,6,0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,1.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.0,,,0,0,0,5,3,1,0,8,9,0,11,5,5,0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.5,0.16666666666666666,0.0,1.3333333333333333,1.5,0.0,1.8333333333333333,0.8333333333333334,0.8333333333333334,0.0,,,0,0,0,4,2,0,0,1,2,1,4,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,1.0,0.5,2.0,0.5,0.0,0.0,,
13.0,5.0,16.0,683,13.0,6.0,3.0,11.0,1.0,13.0,14.0,46.0,0,Corinthians,81,L,Arena Corinthians,São Paulo,SP,9,2020-09-10,19:15,0,0,0,3,1,2,2,4,2,0,11,4,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.8333333333333333,0.6666666666666666,0.5,0.0,,,0,0,0,6,3,2,0,9,12,0,5,3,3,0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.42857142857142855,0.2857142857142857,0.0,1.2857142857142858,1.7142857142857142,0.0,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.0,,,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,,
16.0,6.0,15.0,606,15.0,11.0,9.0,14.0,2.0,3.0,14.0,47.0,2,Palmeiras,81,W,Arena Corinthians,São Paulo,SP,9,2020-09-10,19:15,0,0,0,3,1,1,0,4,0,2,4,4,7,0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,1.0,0.0,0.5,1.0,1.0,1.75,0.0,,,0,0,0,9,2,1,0,5,8,0,7,4,4,0,0.0,0.0,0.0,0.0,0.0,1.8,0.4,0.2,0.0,1.0,1.6,0.0,1.4,0.8,0.8,0.0,,,1,1,1,9,5,0,0,8,4,0,5,3,1,0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.5,0.8333333333333334,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.8333333333333334,0.5,0.16666666666666666,0.0,,
15.0,10.0,25.0,710,15.0,13.0,16.0,23.0,1.0,8.0,25.0,71.0,2,Internacional,82,W,Estádio José Pinheiro Borba,Porto Alegre,,9,2020-09-10,19:15,0,0,0,1,0,0,0,4,5,0,10,3,5,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,1.0,0.0,2.0,0.6,1.0,0.0,,,2,0,0,7,6,0,0,8,5,0,14,5,8,0,0.0,0.0,0.4,0.0,0.0,1.4,1.2,0.0,0.0,1.6,1.0,0.0,2.8,1.0,1.6,0.0,,,0,0,0,9,3,0,0,3,5,1,1,2,0,0,0.0,0.0,0.0,0.0,0.0,1.8,0.6,0.0,0.0,0.6,1.0,0.2,0.2,0.4,0.0,0.0,,
16.0,3.0,19.0,486,12.0,10.0,26.0,19.0,1.0,8.0,22.0,60.0,0,Ceará,82,L,Estádio José Pinheiro Borba,Porto Alegre,,9,2020-09-10,19:15,0,0,0,0,0,1,0,7,6,0,10,3,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.75,1.5,0.0,2.5,0.75,1.25,0.0,,,0,0,0,4,0,1,0,5,7,0,9,4,5,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.625,0.875,0.0,1.125,0.5,0.625,0.0,,,0,0,0,2,1,0,0,5,2,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,,
12.0,8.0,24.0,633,9.0,11.0,7.0,13.0,1.0,11.0,14.0,32.0,0,Bahia,83,L,Estádio Governador Roberto Santos,Salvador,,9,2020-09-10,19:15,0,0,0,1,0,1,0,5,1,0,10,1,7,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,1.25,0.25,0.0,2.5,0.25,1.75,0.0,,,0,0,0,8,3,0,1,4,4,1,7,4,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.0,0.125,0.5,0.5,0.125,0.875,0.5,0.125,0.0,,,0,0,0,8,3,0,0,3,4,0,7,1,3,0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.0,0.0,0.0,1.0,1.3333333333333333,0.0,2.3333333333333335,0.3333333333333333,1.0,0.0,,
9.0,4.0,13.0,634,10.0,5.0,11.0,21.0,2.0,9.0,15.0,48.0,2,Grêmio,83,W,Estádio Governador Roberto Santos,Salvador,,9,2020-09-10,19:15,0,0,0,4,2,0,0,3,3,0,6,3,3,0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.6,0.6,0.0,1.2,0.6,0.6,0.0,,,1,0,0,13,4,3,1,5,9,1,6,4,2,0,0.0,0.0,0.125,0.0,0.0,1.625,0.5,0.375,0.125,0.625,1.125,0.125,0.75,0.5,0.25,0.0,,,1,0,0,1,0,0,0,2,1,1,1,0,0,0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,,
15.0,1.0,10.0,634,14.0,8.0,14.0,16.0,0.0,7.0,18.0,64.0,1,Vasco da Gama,84,L,Estádio Club de Regatas Vasco da Gama,Rio de Janeiro,RJ,9,2020-09-10,21:00,0,0,0,2,2,0,0,7,5,0,2,4,4,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.75,1.25,0.0,0.5,1.0,1.0,0.0,,,0,0,0,4,1,1,1,3,16,0,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.5,0.125,0.125,0.125,0.375,2.0,0.0,0.625,0.625,0.625,0.0,,,0,0,0,3,2,1,0,5,2,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,,
23.0,4.0,21.0,547,17.0,11.0,7.0,8.0,1.0,5.0,20.0,45.0,2,Atl Goianiense,84,W,Estádio Club de Regatas Vasco da Gama,Rio de Janeiro,RJ,9,2020-09-10,21:00,1,0,0,0,0,1,0,7,2,0,7,2,3,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.4,0.4,0.0,1.4,0.4,0.6,0.0,,,1,0,0,8,3,0,0,12,9,0,13,8,8,0,0.0,0.0,0.125,0.0,0.0,1.0,0.375,0.0,0.0,1.5,1.125,0.0,1.625,1.0,1.0,0.0,,,0,0,0,5,4,0,0,4,2,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,0.0,0.0,2.0,1.0,0.5,0.5,0.0,0.0,0.0,,
21.0,9.0,23.0,538,13.0,8.0,10.0,19.0,3.0,8.0,27.0,62.0,1,Atl Paranaense,85,W,Estádio Joaquim Américo Guimarães,Curitiba,PR,10,2020-09-12,16:30,0,0,0,2,0,1,0,6,4,1,9,4,3,0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,1.2,0.8,0.2,1.8,0.8,0.6,0.0,,,0,0,0,3,1,2,0,10,4,1,6,2,3,0,0.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0,1.6666666666666667,0.6666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.5,0.0,,,0,0,0,5,1,1,0,5,4,1,8,1,2,0,0.0,0.0,0.0,0.0,0.0,1.25,0.25,0.25,0.0,1.25,1.0,0.25,2.0,0.25,0.5,0.0,,
